kill date,kill year,kill month,NZDI,Animal Type,Transport distance (calculated),Processing location,lairage time (calculated),Presentation Grade,Grade,live weight,carcass weight,Teeth,Total number of defects,Yield,Animal Type_num,Grade_num,Presentation Grade_num,Age,Waste,price/kg,price
2020-02-28,2020,2,1.41,cow,42.714285714285715,C,15.0,A,M,559.6,241.5,8.0,1,,0,2,0,48.0,318.1,3.3,796.9499999999999
2020-02-28,2020,2,1.41,cow,42.714285714285715,C,15.0,A,P2,602.0,267.5,8.0,0,,0,4,0,48.0,334.5,3.6,963.0
2020-02-28,2020,2,1.41,cow,42.714285714285715,C,15.0,A,M,517.0,226.0,8.0,0,,0,2,0,48.0,291.0,3.3,745.8
2020-02-28,2020,2,1.41,cow,42.714285714285715,C,15.0,A,P3,488.5,207.0,8.0,0,,0,5,0,48.0,281.5,3.2,662.4000000000001
2020-02-28,2020,2,1.41,cow,42.714285714285715,C,15.0,A,P2,541.8,233.0,8.0,0,,0,4,0,48.0,308.79999999999995,3.6,838.8000000000001
2020-02-28,2020,2,1.41,cow,42.714285714285715,C,15.0,A,M,521.5,219.0,8.0,0,,0,2,0,48.0,302.5,3.3,722.6999999999999
2020-02-28,2020,2,1.41,cow,42.714285714285715,C,15.0,A,M,675.1,280.5,8.0,0,,0,2,0,48.0,394.6,3.3,925.65
2020-04-08,2020,4,0.93,cow,39.42857142857143,A,4.0,A,M,556.2,263.5,8.0,2,,0,2,0,48.0,292.70000000000005,3.3,869.55
2020-04-08,2020,4,0.93,cow,39.42857142857143,A,4.0,A,M,457.7,211.5,8.0,0,,0,2,0,48.0,246.2,3.3,697.9499999999999
2020-04-08,2020,4,0.93,cow,39.42857142857143,A,4.0,A,M,702.1,359.0,8.0,3,,0,2,0,48.0,343.1,3.3,1184.7
2020-04-08,2020,4,0.93,cow,39.42857142857143,A,4.0,A,M,600.5,289.5,8.0,2,,0,2,0,48.0,311.0,3.3,955.3499999999999
2020-04-08,2020,4,0.93,cow,39.42857142857143,A,4.0,A,M,605.7,275.5,8.0,2,,0,2,0,48.0,330.20000000000005,3.3,909.15
2020-04-08,2020,4,0.93,cow,39.42857142857143,A,4.0,A,M,654.2,278.0,8.0,2,,0,2,0,48.0,376.20000000000005,3.3,917.4
2020-04-08,2020,4,0.93,cow,39.42857142857143,A,4.0,A,M,593.2,283.0,8.0,1,,0,2,0,48.0,310.20000000000005,3.3,933.9
2020-04-08,2020,4,0.93,cow,39.42857142857143,A,4.0,A,M,491.0,225.5,8.0,1,,0,2,0,48.0,265.5,3.3,744.15
2020-04-08,2020,4,0.93,cow,39.42857142857143,A,4.0,A,M,567.1,255.0,8.0,0,,0,2,0,48.0,312.1,3.3,841.5
2020-04-08,2020,4,0.93,cow,39.42857142857143,A,4.0,A,M,430.0,188.0,8.0,1,,0,2,0,48.0,242.0,3.3,620.4
2020-04-08,2020,4,0.93,cow,39.42857142857143,A,4.0,A,M,605.2,294.5,8.0,4,,0,2,0,48.0,310.70000000000005,3.3,971.8499999999999
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,463.1,239.5,0.0,0,,1,4,0,8.0,223.60000000000002,5.6,1341.1999999999998
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,462.6,248.0,2.0,0,,1,4,0,24.0,214.60000000000002,5.6,1388.8
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,506.8,255.0,0.0,0,,1,4,0,8.0,251.8,5.6,1428.0
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,558.3,295.0,2.0,0,,1,4,0,24.0,263.29999999999995,5.6,1652.0
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,485.6,262.5,0.0,0,,1,4,0,8.0,223.10000000000002,5.6,1470.0
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,557.7,302.5,0.0,0,,1,4,0,8.0,255.20000000000005,5.6,1694.0
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,471.5,256.0,2.0,0,,1,4,0,24.0,215.5,5.6,1433.6
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,484.6,261.5,2.0,0,,1,4,0,24.0,223.10000000000002,5.6,1464.3999999999999
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,510.9,275.5,2.0,0,,1,4,0,24.0,235.39999999999998,5.6,1542.8
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,459.3,242.5,0.0,0,,1,4,0,8.0,216.8,5.6,1358.0
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,472.9,245.0,0.0,0,,1,4,0,8.0,227.89999999999998,5.6,1372.0
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,478.5,255.0,0.0,0,,1,4,0,8.0,223.5,5.6,1428.0
2020-05-13,2020,5,0.31,heifer,42.714285714285715,C,20.0,A,P2,482.8,253.5,0.0,0,,1,4,0,8.0,229.3,5.6,1419.6
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,P2,459.6,237.5,0.0,1,,1,4,0,8.0,222.10000000000002,5.6,1330.0
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,P2,463.0,239.0,0.0,0,,1,4,0,8.0,224.0,5.6,1338.3999999999999
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,P2,465.3,244.5,0.0,0,,1,4,0,8.0,220.8,5.6,1369.1999999999998
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,P2,483.6,257.5,0.0,0,,1,4,0,8.0,226.10000000000002,5.6,1442.0
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,P2,491.5,253.0,0.0,1,,1,4,0,8.0,238.5,5.6,1416.8
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,P2,493.2,251.5,2.0,0,,1,4,0,24.0,241.7,5.6,1408.3999999999999
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,P2,493.7,253.0,0.0,0,,1,4,0,8.0,240.7,5.6,1416.8
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,P2,495.1,255.5,0.0,0,,1,4,0,8.0,239.60000000000002,5.6,1430.8
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,P2,495.9,258.0,0.0,0,,1,4,0,8.0,237.89999999999998,5.6,1444.8
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,P2,496.2,260.5,0.0,0,,1,4,0,8.0,235.7,5.6,1458.8
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,P2,501.0,255.0,2.0,0,,1,4,0,24.0,246.0,5.6,1428.0
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,T2,514.0,266.5,2.0,1,,1,6,0,24.0,247.5,4.9,1305.8500000000001
2020-05-20,2020,5,0.25,heifer,42.714285714285715,C,21.0,A,P2,544.2,285.0,0.0,0,,1,4,0,8.0,259.20000000000005,5.6,1596.0
2020-10-01,2020,10,0.13,steer,214.0,C,22.0,A,P2,565.4,324.0,2.0,0,,2,4,0,24.0,241.39999999999998,5.9,1911.6000000000001
2020-10-01,2020,10,0.13,steer,214.0,C,22.0,A,P2,580.3,323.0,2.0,0,,2,4,0,24.0,257.29999999999995,5.9,1905.7
2020-10-01,2020,10,0.13,steer,214.0,C,22.0,A,P2,602.0,329.5,2.0,0,,2,4,0,24.0,272.5,5.9,1944.0500000000002
2020-10-01,2020,10,0.13,steer,214.0,C,22.0,A,P2,575.1,322.5,2.0,0,,2,4,0,24.0,252.60000000000002,5.9,1902.7500000000002
2020-10-01,2020,10,0.13,steer,214.0,C,22.0,A,P2,582.0,316.5,2.0,0,,2,4,0,24.0,265.5,5.9,1867.3500000000001
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,623.4,342.0,4.0,1,,2,4,0,30.0,281.4,5.9,2017.8000000000002
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,624.5,337.0,2.0,3,,2,4,0,24.0,287.5,5.9,1988.3000000000002
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,628.1,334.0,2.0,1,,2,4,0,24.0,294.1,5.9,1970.6000000000001
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,628.6,351.0,2.0,0,,2,4,0,24.0,277.6,5.9,2070.9
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,633.8,337.0,2.0,3,,2,4,0,24.0,296.79999999999995,5.9,1988.3000000000002
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,644.8,338.0,2.0,1,,2,4,0,24.0,306.79999999999995,5.9,1994.2
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,655.2,355.0,2.0,1,,2,4,0,24.0,300.20000000000005,5.9,2094.5
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,666.7,351.5,2.0,1,,2,4,0,24.0,315.20000000000005,5.9,2073.85
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,676.6,364.0,2.0,1,,2,4,0,24.0,312.6,5.9,2147.6
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,583.8,317.5,2.0,2,,2,4,0,24.0,266.29999999999995,5.9,1873.25
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,584.3,339.0,2.0,2,,2,4,0,24.0,245.29999999999995,5.9,2000.1000000000001
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,585.4,339.0,2.0,1,,2,4,0,24.0,246.39999999999998,5.9,2000.1000000000001
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,586.4,331.5,2.0,3,,2,4,0,24.0,254.89999999999998,5.9,1955.8500000000001
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,588.5,336.5,2.0,2,,2,4,0,24.0,252.0,5.9,1985.3500000000001
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,592.1,321.5,2.0,0,,2,4,0,24.0,270.6,5.9,1896.8500000000001
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,592.7,339.0,2.0,0,,2,4,0,24.0,253.70000000000005,5.9,2000.1000000000001
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,593.2,339.0,2.0,0,,2,4,0,24.0,254.20000000000005,5.9,2000.1000000000001
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,593.2,351.5,2.0,0,,2,4,0,24.0,241.70000000000005,5.9,2073.85
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,604.1,348.0,2.0,1,,2,4,0,24.0,256.1,5.9,2053.2000000000003
2020-10-20,2020,10,0.0,steer,39.42857142857143,A,20.0,A,P2,609.9,357.0,2.0,1,,2,4,0,24.0,252.89999999999998,5.9,2106.3
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,637.5,340.0,2.0,1,,2,4,0,24.0,297.5,5.9,2006.0000000000002
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,650.0,347.0,2.0,1,,2,4,0,24.0,303.0,5.9,2047.3000000000002
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,625.5,337.0,2.4,0,,2,4,0,25.648,288.5,5.9,1988.3000000000002
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,668.8,355.0,2.0,0,,2,4,0,24.0,313.79999999999995,5.9,2094.5
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,604.1,352.0,1.8,0,,2,4,0,23.031500000000005,252.10000000000002,5.9,2076.8
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,631.8,340.5,2.0,0,,2,4,0,24.0,291.29999999999995,5.9,2008.95
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,663.0,360.0,2.0,0,,2,4,0,24.0,303.0,5.9,2124.0
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,651.6,352.0,2.0,0,,2,4,0,24.0,299.6,5.9,2076.8
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,657.8,350.5,2.0,0,,2,4,0,24.0,307.29999999999995,5.9,2067.9500000000003
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,667.2,356.5,2.0,0,,2,4,0,24.0,310.70000000000005,5.9,2103.35
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,606.7,353.0,2.2222222222222223,0,,2,4,0,24.95930498399634,253.70000000000005,5.9,2082.7000000000003
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,617.2,352.5,2.5454545454545454,1,,2,4,0,26.165289256198356,264.70000000000005,5.9,2079.75
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,577.5,327.5,2.142857142857143,0,,2,4,0,24.62991982507289,250.0,5.9,1932.2500000000002
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,596.8,330.0,1.9,0,,2,4,0,23.528937499999998,266.79999999999995,5.9,1947.0000000000002
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,597.4,339.0,1.9,0,,2,4,0,23.528937499999998,258.4,5.9,2000.1000000000001
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,578.1,334.0,2.142857142857143,0,,2,4,0,24.62991982507289,244.10000000000002,5.9,1970.6000000000001
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,629.1,342.5,2.0,0,,2,4,0,24.0,286.6,5.9,2020.7500000000002
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,602.6,341.5,2.0,0,,2,4,0,24.0,261.1,5.9,2014.8500000000001
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,611.4,338.0,3.0,0,,2,4,0,27.5625,273.4,5.9,1994.2
2020-11-03,2020,11,0.0,steer,39.42857142857143,A,20.0,A,P2,588.5,348.0,2.0,0,,2,4,0,24.0,240.5,5.9,2053.2000000000003
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,591.1,338.0,2.0,0,,2,4,0,24.0,253.10000000000002,5.9,1994.2
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,594.2,316.5,2.0,2,,2,4,0,24.0,277.70000000000005,5.9,1867.3500000000001
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,595.3,317.5,2.0,0,,2,4,0,24.0,277.79999999999995,5.9,1873.25
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,595.3,341.0,2.0,0,,2,4,0,24.0,254.29999999999995,5.9,2011.9
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,597.4,344.5,2.0,1,,2,4,0,24.0,252.89999999999998,5.9,2032.5500000000002
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,597.9,334.5,4.0,0,,2,4,0,30.0,263.4,5.9,1973.5500000000002
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,598.4,323.5,2.0,2,,2,4,0,24.0,274.9,5.9,1908.65
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,602.6,336.0,2.0,0,,2,4,0,24.0,266.6,5.9,1982.4
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,605.7,349.0,2.0,2,,2,4,0,24.0,256.70000000000005,5.9,2059.1
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,609.3,332.0,2.0,0,,2,4,0,24.0,277.29999999999995,5.9,1958.8000000000002
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,609.9,341.5,2.0,2,,2,4,0,24.0,268.4,5.9,2014.8500000000001
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,610.9,327.0,4.0,1,,2,4,0,30.0,283.9,5.9,1929.3000000000002
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,613.0,330.0,4.0,0,,2,4,0,30.0,283.0,5.9,1947.0000000000002
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,616.6,326.5,4.0,2,,2,4,0,30.0,290.1,5.9,1926.3500000000001
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,620.8,331.5,2.0,0,,2,4,0,24.0,289.29999999999995,5.9,1955.8500000000001
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,622.9,344.5,2.0,1,,2,4,0,24.0,278.4,5.9,2032.5500000000002
2020-11-11,2020,11,0.0,steer,154.0,A,17.0,A,P2,634.4,341.0,2.0,0,,2,4,0,24.0,293.4,5.9,2011.9
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,577.0,320.5,2.0,2,,2,4,0,24.0,256.5,5.9,1890.95
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,588.0,333.5,2.0,0,,2,4,0,24.0,254.5,5.9,1967.65
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,591.1,325.0,2.0,0,,2,4,0,24.0,266.1,5.9,1917.5000000000002
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,593.7,319.5,2.0,4,,2,4,0,24.0,274.20000000000005,5.9,1885.0500000000002
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,599.4,338.0,2.0,1,,2,4,0,24.0,261.4,5.9,1994.2
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,600.0,334.0,2.0,1,,2,4,0,24.0,266.0,5.9,1970.6000000000001
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,600.5,332.0,2.0,0,,2,4,0,24.0,268.5,5.9,1958.8000000000002
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,601.0,333.5,2.0,0,,2,4,0,24.0,267.5,5.9,1967.65
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,602.0,322.0,2.0,0,,2,4,0,24.0,280.0,5.9,1899.8000000000002
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,608.3,328.5,2.0,3,,2,4,0,24.0,279.79999999999995,5.9,1938.15
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,611.4,339.0,2.0,1,,2,4,0,24.0,272.4,5.9,2000.1000000000001
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,614.6,318.5,2.0,1,,2,4,0,24.0,296.1,5.9,1879.15
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,621.3,342.5,2.0,0,,2,4,0,24.0,278.79999999999995,5.9,2020.7500000000002
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,622.9,346.5,2.0,1,,2,4,0,24.0,276.4,5.9,2044.3500000000001
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,625.5,348.0,2.0,3,,2,4,0,24.0,277.5,5.9,2053.2000000000003
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,631.8,341.0,2.0,0,,2,4,0,24.0,290.79999999999995,5.9,2011.9
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,634.4,342.5,2.0,1,,2,4,0,24.0,291.9,5.9,2020.7500000000002
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,635.9,344.0,2.0,2,,2,4,0,24.0,291.9,5.9,2029.6000000000001
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,637.0,346.0,2.0,1,,2,4,0,24.0,291.0,5.9,2041.4
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,639.6,348.5,2.0,1,,2,4,0,24.0,291.1,5.9,2056.15
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,642.7,347.0,2.0,1,,2,4,0,24.0,295.70000000000005,5.9,2047.3000000000002
2020-11-28,2020,11,0.01,steer,39.42857142857143,A,15.0,A,P2,655.2,372.5,2.0,1,,2,4,0,24.0,282.70000000000005,5.9,2197.75
2020-12-23,2020,12,0.0,steer,39.42857142857143,A,17.0,A,P2,582.2,309.0,2.0,1,,2,4,0,24.0,273.20000000000005,5.9,1823.1000000000001
2020-12-23,2020,12,0.0,steer,39.42857142857143,A,17.0,A,P2,587.4,322.0,2.0,2,,2,4,0,24.0,265.4,5.9,1899.8000000000002
2020-12-23,2020,12,0.0,steer,39.42857142857143,A,17.0,A,P2,598.9,342.5,2.0,3,,2,4,0,24.0,256.4,5.9,2020.7500000000002
2020-12-23,2020,12,0.0,steer,39.42857142857143,A,17.0,A,P2,601.5,279.5,4.0,6,,2,4,0,30.0,322.0,5.9,1649.0500000000002
2020-12-23,2020,12,0.0,steer,39.42857142857143,A,17.0,A,P2,609.9,320.5,2.0,4,,2,4,0,24.0,289.4,5.9,1890.95
2020-12-23,2020,12,0.0,steer,39.42857142857143,A,17.0,A,P2,610.4,322.0,6.0,2,,2,4,0,36.0,288.4,5.9,1899.8000000000002
2020-12-23,2020,12,0.0,steer,39.42857142857143,A,17.0,A,P2,615.1,319.5,4.0,1,,2,4,0,30.0,295.6,5.9,1885.0500000000002
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,483.5,264.0,0.0,0,,1,4,0,8.0,219.5,5.6,1478.3999999999999
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,484.1,256.0,0.0,0,,1,4,0,8.0,228.10000000000002,5.6,1433.6
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,487.1,244.5,0.0,0,,1,4,0,8.0,242.60000000000002,5.6,1369.1999999999998
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,489.7,269.0,0.0,1,,1,4,0,8.0,220.7,5.6,1506.3999999999999
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,491.3,247.0,0.0,0,,1,4,0,8.0,244.3,5.6,1383.1999999999998
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,492.1,248.0,0.0,0,,1,4,0,8.0,244.10000000000002,5.6,1388.8
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,492.5,251.0,0.0,0,,1,4,0,8.0,241.5,5.6,1405.6
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,499.8,253.5,0.0,0,,1,4,0,8.0,246.3,5.6,1419.6
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,503.6,249.5,0.0,1,,1,4,0,8.0,254.10000000000002,5.6,1397.1999999999998
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,505.5,266.5,0.0,1,,1,4,0,8.0,239.0,5.6,1492.3999999999999
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,507.2,259.0,0.0,1,,1,4,0,8.0,248.2,5.6,1450.3999999999999
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,508.8,262.0,0.0,3,,1,4,0,8.0,246.8,5.6,1467.1999999999998
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,509.0,258.5,0.0,0,,1,4,0,8.0,250.5,5.6,1447.6
2021-03-06,2021,3,0.88,heifer,42.714285714285715,C,17.0,A,P2,513.0,274.5,0.0,1,,1,4,0,8.0,238.5,5.6,1537.1999999999998
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,489.5,223.5,8.0,1,,0,4,0,48.0,266.0,3.6,804.6
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,506.7,241.0,8.0,0,,0,4,0,48.0,265.7,3.6,867.6
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,516.0,239.0,8.0,0,,0,4,0,48.0,277.0,3.6,860.4
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,516.6,247.5,8.0,3,,0,4,0,48.0,269.1,3.6,891.0
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,528.0,256.5,8.0,0,,0,4,0,48.0,271.5,3.6,923.4
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,545.2,253.0,8.0,0,,0,4,0,48.0,292.20000000000005,3.6,910.8000000000001
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,551.0,267.5,8.0,0,,0,4,0,48.0,283.5,3.6,963.0
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,557.2,266.5,8.0,1,,0,4,0,48.0,290.70000000000005,3.6,959.4
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,560.3,254.5,8.0,2,,0,4,0,48.0,305.79999999999995,3.6,916.2
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,563.0,266.0,8.0,1,,0,4,0,48.0,297.0,3.6,957.6
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,570.2,272.0,8.0,0,,0,4,0,48.0,298.20000000000005,3.6,979.2
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,578.6,280.5,8.0,1,,0,4,0,48.0,298.1,3.6,1009.8000000000001
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,578.6,268.5,8.0,1,,0,4,0,48.0,310.1,3.6,966.6
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,582.2,268.0,8.0,1,,0,4,0,48.0,314.20000000000005,3.6,964.8000000000001
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,584.3,282.5,8.0,0,,0,4,0,48.0,301.79999999999995,3.6,1017.0
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,585.9,265.0,8.0,1,,0,4,0,48.0,320.9,3.6,954.0
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,588.0,274.0,8.0,0,,0,4,0,48.0,314.0,3.6,986.4
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,588.5,272.0,8.0,2,,0,4,0,48.0,316.5,3.6,979.2
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,596.3,309.5,8.0,0,,0,4,0,48.0,286.79999999999995,3.6,1114.2
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,598.9,284.5,8.0,3,,0,4,0,48.0,314.4,3.6,1024.2
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,614.0,295.5,8.0,1,,0,4,0,48.0,318.5,3.6,1063.8
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,619.8,295.0,8.0,2,,0,4,0,48.0,324.79999999999995,3.6,1062.0
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,634.4,300.5,8.0,2,,0,4,0,48.0,333.9,3.6,1081.8
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,639.6,296.0,8.0,0,,0,4,0,48.0,343.6,3.6,1065.6000000000001
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,640.1,315.0,8.0,0,,0,4,0,48.0,325.1,3.6,1134.0
2021-05-04,2021,5,0.15,cow,39.42857142857143,A,19.0,A,P2,643.2,289.0,8.0,1,,0,4,0,48.0,354.20000000000005,3.6,1040.4
