model_name,animal_type,target,measure,Cross-validation,evaluated_on (Train/Test),Score,n_rows,n_defects,best_params
Hist Gradient Boosting,steer,has defects,Balanced Accuracy,3,Test,0.6817307692307693,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Balanced Accuracy,4,Test,0.7270833333333333,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Balanced Accuracy,5,Test,0.7345394736842106,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,F1,1,Train,0.7058823529411765,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,F1,2,Train,0.643598615916955,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,F1,3,Train,0.6889632107023411,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,F1,4,Train,0.6881028938906752,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,F1,5,Train,0.6885245901639344,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,F1,1,Test,0.6153846153846154,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,F1,2,Test,0.6388888888888888,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,F1,3,Test,0.5675675675675675,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,F1,4,Test,0.6341463414634146,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,F1,5,Test,0.64,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,ROC AUC,1,Train,0.8668245967741937,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,ROC AUC,2,Train,0.8280141129032257,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,ROC AUC,3,Train,0.8502016129032259,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,ROC AUC,4,Train,0.8457157258064516,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,ROC AUC,5,Train,0.8481470352564102,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,ROC AUC,1,Test,0.7141025641025641,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,ROC AUC,2,Test,0.83125,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,ROC AUC,3,Test,0.7833333333333333,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,ROC AUC,4,Test,0.7791666666666667,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,ROC AUC,5,Test,0.7735197368421053,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,heifer,has defects,Accuracy,1,Train,0.7043010752688172,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Accuracy,2,Train,0.7150537634408602,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Accuracy,3,Train,0.7311827956989247,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Accuracy,4,Train,0.7219251336898396,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Accuracy,5,Train,0.7219251336898396,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Accuracy,1,Test,0.7446808510638298,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Accuracy,2,Test,0.6808510638297872,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Accuracy,3,Test,0.6382978723404256,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Accuracy,4,Test,0.6739130434782609,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Accuracy,5,Test,0.6304347826086957,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Balanced Accuracy,1,Train,0.6614414414414415,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Balanced Accuracy,2,Train,0.6747747747747748,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Balanced Accuracy,3,Train,0.6861261261261261,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Balanced Accuracy,4,Train,0.6786391654812708,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Balanced Accuracy,5,Train,0.6951785714285714,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Balanced Accuracy,1,Test,0.6842105263157895,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Balanced Accuracy,2,Test,0.6813909774436091,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Balanced Accuracy,3,Test,0.5864661654135338,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Balanced Accuracy,4,Test,0.6130952380952381,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,Balanced Accuracy,5,Test,0.6072124756335282,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,F1,1,Train,0.5454545454545454,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,F1,2,Train,0.5691056910569106,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,F1,3,Train,0.576271186440678,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,F1,4,Train,0.5666666666666667,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,F1,5,Train,0.6176470588235294,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,F1,1,Test,0.5384615384615384,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,F1,2,Test,0.6341463414634146,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,F1,3,Test,0.41379310344827586,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,F1,4,Test,0.4444444444444444,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,F1,5,Test,0.5142857142857142,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,ROC AUC,1,Train,0.771951951951952,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,ROC AUC,2,Train,0.7810810810810811,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,ROC AUC,3,Train,0.7867267267267269,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,ROC AUC,4,Train,0.7735301090564247,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,ROC AUC,5,Train,0.7825,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,ROC AUC,1,Test,0.7330827067669173,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,ROC AUC,2,Test,0.7462406015037595,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,ROC AUC,3,Test,0.6296992481203008,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,ROC AUC,4,Test,0.685515873015873,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,heifer,has defects,ROC AUC,5,Test,0.672514619883041,233,94,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
