Date(NZST),Time(NZST),MnDir(degT),MnSpd(mps),StdDir(degT),StdSpd(mps),MnTemp(C),MnRH(%),Rain(mm),RadGlb(MJ/m2),Average W/m2
19/12/2019,15:20:00,295,8.05,,,16.5,62,0.0,0.32580000000000003,90.5
19/12/2019,15:30:00,295,8.05,,,16.5,62,0.0,0.32580000000000003,90.5
19/12/2019,15:40:00,295,8.05,,,16.5,62,0.0,0.32580000000000003,90.5
19/12/2019,15:50:00,295,8.05,,,16.5,62,0.0,0.32580000000000003,90.5
19/12/2019,16:00:00,278,7.78,,,16.2,63,0.0,0.2808,78.0
19/12/2019,16:10:00,278,7.78,,,16.2,63,0.0,0.2808,78.0
19/12/2019,16:20:00,278,7.78,,,16.2,63,0.0,0.2808,78.0
19/12/2019,16:30:00,278,7.78,,,16.2,63,0.0,0.2808,78.0
19/12/2019,16:40:00,278,7.78,,,16.2,63,0.0,0.2808,78.0
19/12/2019,16:50:00,278,7.78,,,16.2,63,0.0,0.2808,78.0
19/12/2019,17:00:00,289,7.72,,,16.2,62,0.0,0.3072,85.33333333333333
19/12/2019,17:10:00,289,7.72,,,16.2,62,0.0,0.3072,85.33333333333333
19/12/2019,17:20:00,289,7.72,,,16.2,62,0.0,0.3072,85.33333333333333
19/12/2019,17:30:00,289,7.72,,,16.2,62,0.0,0.3072,85.33333333333333
19/12/2019,17:40:00,289,7.72,,,16.2,62,0.0,0.3072,85.33333333333333
19/12/2019,17:50:00,289,7.72,,,16.2,62,0.0,0.3072,85.33333333333333
19/12/2019,18:00:00,294,7.12,,,15.9,65,0.0,0.16440000000000002,45.666666666666664
19/12/2019,18:10:00,294,7.12,,,15.9,65,0.0,0.16440000000000002,45.666666666666664
19/12/2019,18:20:00,294,7.12,,,15.9,65,0.0,0.16440000000000002,45.666666666666664
19/12/2019,18:30:00,294,7.12,,,15.9,65,0.0,0.16440000000000002,45.666666666666664
19/12/2019,18:40:00,294,7.12,,,15.9,65,0.0,0.16440000000000002,45.666666666666664
19/12/2019,18:50:00,294,7.12,,,15.9,65,0.0,0.16440000000000002,45.666666666666664
19/12/2019,19:00:00,297,7.42,,,15.3,66,0.0,0.036,10.0
19/12/2019,19:10:00,297,7.42,,,15.3,66,0.0,0.036,10.0
19/12/2019,19:20:00,297,7.42,,,15.3,66,0.0,0.036,10.0
19/12/2019,19:30:00,297,7.42,,,15.3,66,0.0,0.036,10.0
19/12/2019,19:40:00,297,7.42,,,15.3,66,0.0,0.036,10.0
19/12/2019,19:50:00,297,7.42,,,15.3,66,0.0,0.036,10.0
19/12/2019,20:00:00,308,7.2,,,15.4,65,0.0,0.0084,2.3333333333333335
19/12/2019,20:10:00,308,7.2,,,15.4,65,0.0,0.0084,2.3333333333333335
19/12/2019,20:20:00,308,7.2,,,15.4,65,0.0,0.0084,2.3333333333333335
19/12/2019,20:30:00,308,7.2,,,15.4,65,0.0,0.0084,2.3333333333333335
19/12/2019,20:40:00,308,7.2,,,15.4,65,0.0,0.0084,2.3333333333333335
19/12/2019,20:50:00,308,7.2,,,15.4,65,0.0,0.0084,2.3333333333333335
19/12/2019,21:00:00,314,7.92,,,14.8,65,0.0,0.0,0.0
19/12/2019,21:10:00,314,7.92,,,14.8,65,0.0,0.0,0.0
19/12/2019,21:20:00,314,7.92,,,14.8,65,0.0,0.0,0.0
19/12/2019,21:30:00,314,7.92,,,14.8,65,0.0,0.0,0.0
19/12/2019,21:40:00,314,7.92,,,14.8,65,0.0,0.0,0.0
19/12/2019,21:50:00,314,7.92,,,14.8,65,0.0,0.0,0.0
19/12/2019,22:00:00,312,8.29,,,14.2,67,0.0,0.0,0.0
19/12/2019,22:10:00,312,8.29,,,14.2,67,0.0,0.0,0.0
19/12/2019,22:20:00,312,8.29,,,14.2,67,0.0,0.0,0.0
19/12/2019,22:30:00,312,8.29,,,14.2,67,0.0,0.0,0.0
19/12/2019,22:40:00,312,8.29,,,14.2,67,0.0,0.0,0.0
19/12/2019,22:50:00,312,8.29,,,14.2,67,0.0,0.0,0.0
19/12/2019,23:00:00,312,8.78,,,14.1,65,0.0,0.0,0.0
19/12/2019,23:10:00,312,8.78,,,14.1,65,0.0,0.0,0.0
19/12/2019,23:20:00,312,8.78,,,14.1,65,0.0,0.0,0.0
19/12/2019,23:30:00,312,8.78,,,14.1,65,0.0,0.0,0.0
19/12/2019,23:40:00,312,8.78,,,14.1,65,0.0,0.0,0.0
19/12/2019,23:50:00,312,8.78,,,14.1,65,0.0,0.0,0.0
20/12/2019,00:00:00,323,8.92,,,13.9,66,0.016666666666666666,0.0,0.0
20/12/2019,00:10:00,323,8.92,,,13.9,66,0.016666666666666666,0.0,0.0
20/12/2019,00:20:00,323,8.92,,,13.9,66,0.016666666666666666,0.0,0.0
20/12/2019,00:30:00,323,8.92,,,13.9,66,0.016666666666666666,0.0,0.0
20/12/2019,00:40:00,323,8.92,,,13.9,66,0.016666666666666666,0.0,0.0
20/12/2019,00:50:00,323,8.92,,,13.9,66,0.016666666666666666,0.0,0.0
20/12/2019,01:00:00,322,9.26,,,14.7,64,0.0,0.0,0.0
20/12/2019,01:10:00,322,9.26,,,14.7,64,0.0,0.0,0.0
20/12/2019,01:20:00,322,9.26,,,14.7,64,0.0,0.0,0.0
20/12/2019,01:30:00,322,9.26,,,14.7,64,0.0,0.0,0.0
20/12/2019,01:40:00,322,9.26,,,14.7,64,0.0,0.0,0.0
20/12/2019,01:50:00,322,9.26,,,14.7,64,0.0,0.0,0.0
20/12/2019,02:00:00,321,8.81,,,14.6,70,0.016666666666666666,0.0,0.0
20/12/2019,02:10:00,321,8.81,,,14.6,70,0.016666666666666666,0.0,0.0
20/12/2019,02:20:00,321,8.81,,,14.6,70,0.016666666666666666,0.0,0.0
20/12/2019,02:30:00,321,8.81,,,14.6,70,0.016666666666666666,0.0,0.0
20/12/2019,02:40:00,321,8.81,,,14.6,70,0.016666666666666666,0.0,0.0
20/12/2019,02:50:00,321,8.81,,,14.6,70,0.016666666666666666,0.0,0.0
20/12/2019,03:00:00,324,9.38,,,14.6,75,0.06666666666666667,0.0,0.0
20/12/2019,03:10:00,324,9.38,,,14.6,75,0.06666666666666667,0.0,0.0
20/12/2019,03:20:00,324,9.38,,,14.6,75,0.06666666666666667,0.0,0.0
20/12/2019,03:30:00,324,9.38,,,14.6,75,0.06666666666666667,0.0,0.0
20/12/2019,03:40:00,324,9.38,,,14.6,75,0.06666666666666667,0.0,0.0
20/12/2019,03:50:00,324,9.38,,,14.6,75,0.06666666666666667,0.0,0.0
20/12/2019,04:00:00,327,9.46,,,14.6,80,0.09999999999999999,0.0,0.0
20/12/2019,04:10:00,327,9.46,,,14.6,80,0.09999999999999999,0.0,0.0
20/12/2019,04:20:00,327,9.46,,,14.6,80,0.09999999999999999,0.0,0.0
20/12/2019,04:30:00,327,9.46,,,14.6,80,0.09999999999999999,0.0,0.0
20/12/2019,04:40:00,327,9.46,,,14.6,80,0.09999999999999999,0.0,0.0
20/12/2019,04:50:00,327,9.46,,,14.6,80,0.09999999999999999,0.0,0.0
20/12/2019,05:00:00,323,9.56,,,14.9,83,0.09999999999999999,0.0,0.0
20/12/2019,05:10:00,323,9.56,,,14.9,83,0.09999999999999999,0.0,0.0
20/12/2019,05:20:00,323,9.56,,,14.9,83,0.09999999999999999,0.0,0.0
20/12/2019,05:30:00,323,9.56,,,14.9,83,0.09999999999999999,0.0,0.0
20/12/2019,05:40:00,323,9.56,,,14.9,83,0.09999999999999999,0.0,0.0
20/12/2019,05:50:00,323,9.56,,,14.9,83,0.09999999999999999,0.0,0.0
20/12/2019,06:00:00,326,8.85,,,15.1,86,0.11666666666666665,0.0126,3.5
20/12/2019,06:10:00,326,8.85,,,15.1,86,0.11666666666666665,0.0126,3.5
20/12/2019,06:20:00,326,8.85,,,15.1,86,0.11666666666666665,0.0126,3.5
20/12/2019,06:30:00,326,8.85,,,15.1,86,0.11666666666666665,0.0126,3.5
20/12/2019,06:40:00,326,8.85,,,15.1,86,0.11666666666666665,0.0126,3.5
20/12/2019,06:50:00,326,8.85,,,15.1,86,0.11666666666666665,0.0126,3.5
20/12/2019,07:00:00,325,9.27,,,15.5,85,0.03333333333333333,0.0234,6.5
20/12/2019,07:10:00,325,9.27,,,15.5,85,0.03333333333333333,0.0234,6.5
20/12/2019,07:20:00,325,9.27,,,15.5,85,0.03333333333333333,0.0234,6.5
20/12/2019,07:30:00,325,9.27,,,15.5,85,0.03333333333333333,0.0234,6.5
20/12/2019,07:40:00,325,9.27,,,15.5,85,0.03333333333333333,0.0234,6.5
20/12/2019,07:50:00,325,9.27,,,15.5,85,0.03333333333333333,0.0234,6.5
20/12/2019,08:00:00,324,9.1,,,16.5,83,0.18333333333333335,0.08700000000000001,24.166666666666668
20/12/2019,08:10:00,324,9.1,,,16.5,83,0.18333333333333335,0.08700000000000001,24.166666666666668
20/12/2019,08:20:00,324,9.1,,,16.5,83,0.18333333333333335,0.08700000000000001,24.166666666666668
20/12/2019,08:30:00,324,9.1,,,16.5,83,0.18333333333333335,0.08700000000000001,24.166666666666668
20/12/2019,08:40:00,324,9.1,,,16.5,83,0.18333333333333335,0.08700000000000001,24.166666666666668
20/12/2019,08:50:00,324,9.1,,,16.5,83,0.18333333333333335,0.08700000000000001,24.166666666666668
20/12/2019,09:00:00,296,9.88,,,15.6,94,1.0666666666666667,0.06899999999999999,19.166666666666668
20/12/2019,09:10:00,296,9.88,,,15.6,94,1.0666666666666667,0.06899999999999999,19.166666666666668
20/12/2019,09:20:00,296,9.88,,,15.6,94,1.0666666666666667,0.06899999999999999,19.166666666666668
20/12/2019,09:30:00,296,9.88,,,15.6,94,1.0666666666666667,0.06899999999999999,19.166666666666668
20/12/2019,09:40:00,296,9.88,,,15.6,94,1.0666666666666667,0.06899999999999999,19.166666666666668
20/12/2019,09:50:00,296,9.88,,,15.6,94,1.0666666666666667,0.06899999999999999,19.166666666666668
20/12/2019,10:00:00,292,8.43,,,13.6,84,0.65,0.0756,21.0
20/12/2019,10:10:00,292,8.43,,,13.6,84,0.65,0.0756,21.0
20/12/2019,10:20:00,292,8.43,,,13.6,84,0.65,0.0756,21.0
20/12/2019,10:30:00,292,8.43,,,13.6,84,0.65,0.0756,21.0
20/12/2019,10:40:00,292,8.43,,,13.6,84,0.65,0.0756,21.0
20/12/2019,10:50:00,292,8.43,,,13.6,84,0.65,0.0756,21.0
20/12/2019,11:00:00,291,7.69,,,14.4,86,0.11666666666666665,0.12119999999999999,33.666666666666664
20/12/2019,11:10:00,291,7.69,,,14.4,86,0.11666666666666665,0.12119999999999999,33.666666666666664
20/12/2019,11:20:00,291,7.69,,,14.4,86,0.11666666666666665,0.12119999999999999,33.666666666666664
20/12/2019,11:30:00,291,7.69,,,14.4,86,0.11666666666666665,0.12119999999999999,33.666666666666664
20/12/2019,11:40:00,291,7.69,,,14.4,86,0.11666666666666665,0.12119999999999999,33.666666666666664
20/12/2019,11:50:00,291,7.69,,,14.4,86,0.11666666666666665,0.12119999999999999,33.666666666666664
20/12/2019,12:00:00,288,10.18,,,16.5,60,0.0,0.3504,97.33333333333333
20/12/2019,12:10:00,288,10.18,,,16.5,60,0.0,0.3504,97.33333333333333
20/12/2019,12:20:00,288,10.18,,,16.5,60,0.0,0.3504,97.33333333333333
20/12/2019,12:30:00,288,10.18,,,16.5,60,0.0,0.3504,97.33333333333333
20/12/2019,12:40:00,288,10.18,,,16.5,60,0.0,0.3504,97.33333333333333
20/12/2019,12:50:00,288,10.18,,,16.5,60,0.0,0.3504,97.33333333333333
20/12/2019,13:00:00,289,9.39,,,17.1,55,0.0,0.5466,151.83333333333334
20/12/2019,13:10:00,289,9.39,,,17.1,55,0.0,0.5466,151.83333333333334
20/12/2019,13:20:00,289,9.39,,,17.1,55,0.0,0.5466,151.83333333333334
20/12/2019,13:30:00,289,9.39,,,17.1,55,0.0,0.5466,151.83333333333334
20/12/2019,13:40:00,289,9.39,,,17.1,55,0.0,0.5466,151.83333333333334
20/12/2019,13:50:00,289,9.39,,,17.1,55,0.0,0.5466,151.83333333333334
20/12/2019,14:00:00,288,9.9,,,17.5,54,0.0,0.6006,166.83333333333334
20/12/2019,14:10:00,288,9.9,,,17.5,54,0.0,0.6006,166.83333333333334
20/12/2019,14:20:00,288,9.9,,,17.5,54,0.0,0.6006,166.83333333333334
20/12/2019,14:30:00,288,9.9,,,17.5,54,0.0,0.6006,166.83333333333334
20/12/2019,14:40:00,288,9.9,,,17.5,54,0.0,0.6006,166.83333333333334
20/12/2019,14:50:00,288,9.9,,,17.5,54,0.0,0.6006,166.83333333333334
20/12/2019,15:00:00,291,9.75,,,16.8,58,0.0,0.5244,145.66666666666666
20/12/2019,15:10:00,291,9.75,,,16.8,58,0.0,0.5244,145.66666666666666
20/12/2019,15:20:00,291,9.75,,,16.8,58,0.0,0.5244,145.66666666666666
20/12/2019,15:30:00,291,9.75,,,16.8,58,0.0,0.5244,145.66666666666666
20/12/2019,15:40:00,291,9.75,,,16.8,58,0.0,0.5244,145.66666666666666
20/12/2019,15:50:00,291,9.75,,,16.8,58,0.0,0.5244,145.66666666666666
20/12/2019,16:00:00,285,9.44,,,16.2,61,0.016666666666666666,0.4476,124.33333333333333
20/12/2019,16:10:00,285,9.44,,,16.2,61,0.016666666666666666,0.4476,124.33333333333333
20/12/2019,16:20:00,285,9.44,,,16.2,61,0.016666666666666666,0.4476,124.33333333333333
20/12/2019,16:30:00,285,9.44,,,16.2,61,0.016666666666666666,0.4476,124.33333333333333
20/12/2019,16:40:00,285,9.44,,,16.2,61,0.016666666666666666,0.4476,124.33333333333333
20/12/2019,16:50:00,285,9.44,,,16.2,61,0.016666666666666666,0.4476,124.33333333333333
20/12/2019,17:00:00,279,8.1,,,15.6,62,0.016666666666666666,0.3138,87.16666666666667
20/12/2019,17:10:00,279,8.1,,,15.6,62,0.016666666666666666,0.3138,87.16666666666667
20/12/2019,17:20:00,279,8.1,,,15.6,62,0.016666666666666666,0.3138,87.16666666666667
20/12/2019,17:30:00,279,8.1,,,15.6,62,0.016666666666666666,0.3138,87.16666666666667
20/12/2019,17:40:00,279,8.1,,,15.6,62,0.016666666666666666,0.3138,87.16666666666667
20/12/2019,17:50:00,279,8.1,,,15.6,62,0.016666666666666666,0.3138,87.16666666666667
20/12/2019,18:00:00,284,7.52,,,14.8,68,0.016666666666666666,0.1974,54.833333333333336
20/12/2019,18:10:00,284,7.52,,,14.8,68,0.016666666666666666,0.1974,54.833333333333336
20/12/2019,18:20:00,284,7.52,,,14.8,68,0.016666666666666666,0.1974,54.833333333333336
20/12/2019,18:30:00,284,7.52,,,14.8,68,0.016666666666666666,0.1974,54.833333333333336
20/12/2019,18:40:00,284,7.52,,,14.8,68,0.016666666666666666,0.1974,54.833333333333336
20/12/2019,18:50:00,284,7.52,,,14.8,68,0.016666666666666666,0.1974,54.833333333333336
20/12/2019,19:00:00,263,5.45,,,13.1,82,0.09999999999999999,0.0852,23.666666666666668
20/12/2019,19:10:00,263,5.45,,,13.1,82,0.09999999999999999,0.0852,23.666666666666668
20/12/2019,19:20:00,263,5.45,,,13.1,82,0.09999999999999999,0.0852,23.666666666666668
20/12/2019,19:30:00,263,5.45,,,13.1,82,0.09999999999999999,0.0852,23.666666666666668
20/12/2019,19:40:00,263,5.45,,,13.1,82,0.09999999999999999,0.0852,23.666666666666668
20/12/2019,19:50:00,263,5.45,,,13.1,82,0.09999999999999999,0.0852,23.666666666666668
20/12/2019,20:00:00,295,2.1,,,12.1,89,0.03333333333333333,0.0096,2.6666666666666665
20/12/2019,20:10:00,295,2.1,,,12.1,89,0.03333333333333333,0.0096,2.6666666666666665
20/12/2019,20:20:00,295,2.1,,,12.1,89,0.03333333333333333,0.0096,2.6666666666666665
20/12/2019,20:30:00,295,2.1,,,12.1,89,0.03333333333333333,0.0096,2.6666666666666665
20/12/2019,20:40:00,295,2.1,,,12.1,89,0.03333333333333333,0.0096,2.6666666666666665
20/12/2019,20:50:00,295,2.1,,,12.1,89,0.03333333333333333,0.0096,2.6666666666666665
20/12/2019,21:00:00,143,0.5,,,12.1,86,0.0,0.0,0.0
20/12/2019,21:10:00,143,0.5,,,12.1,86,0.0,0.0,0.0
20/12/2019,21:20:00,143,0.5,,,12.1,86,0.0,0.0,0.0
20/12/2019,21:30:00,143,0.5,,,12.1,86,0.0,0.0,0.0
20/12/2019,21:40:00,143,0.5,,,12.1,86,0.0,0.0,0.0
20/12/2019,21:50:00,143,0.5,,,12.1,86,0.0,0.0,0.0
20/12/2019,22:00:00,105,2.79,,,10.9,93,0.13333333333333333,0.0,0.0
20/12/2019,22:10:00,105,2.79,,,10.9,93,0.13333333333333333,0.0,0.0
20/12/2019,22:20:00,105,2.79,,,10.9,93,0.13333333333333333,0.0,0.0
20/12/2019,22:30:00,105,2.79,,,10.9,93,0.13333333333333333,0.0,0.0
20/12/2019,22:40:00,105,2.79,,,10.9,93,0.13333333333333333,0.0,0.0
20/12/2019,22:50:00,105,2.79,,,10.9,93,0.13333333333333333,0.0,0.0
20/12/2019,23:00:00,80,2.75,,,11.1,90,0.016666666666666666,0.0,0.0
20/12/2019,23:10:00,80,2.75,,,11.1,90,0.016666666666666666,0.0,0.0
20/12/2019,23:20:00,80,2.75,,,11.1,90,0.016666666666666666,0.0,0.0
20/12/2019,23:30:00,80,2.75,,,11.1,90,0.016666666666666666,0.0,0.0
20/12/2019,23:40:00,80,2.75,,,11.1,90,0.016666666666666666,0.0,0.0
20/12/2019,23:50:00,80,2.75,,,11.1,90,0.016666666666666666,0.0,0.0
21/12/2019,00:00:00,110,2.66,,,10.8,83,0.0,0.0,0.0
21/12/2019,00:10:00,110,2.66,,,10.8,83,0.0,0.0,0.0
21/12/2019,00:20:00,110,2.66,,,10.8,83,0.0,0.0,0.0
21/12/2019,00:30:00,110,2.66,,,10.8,83,0.0,0.0,0.0
21/12/2019,00:40:00,110,2.66,,,10.8,83,0.0,0.0,0.0
21/12/2019,00:50:00,110,2.66,,,10.8,83,0.0,0.0,0.0
21/12/2019,01:00:00,123,1.66,,,10.7,80,0.016666666666666666,0.0,0.0
21/12/2019,01:10:00,123,1.66,,,10.7,80,0.016666666666666666,0.0,0.0
21/12/2019,01:20:00,123,1.66,,,10.7,80,0.016666666666666666,0.0,0.0
21/12/2019,01:30:00,123,1.66,,,10.7,80,0.016666666666666666,0.0,0.0
21/12/2019,01:40:00,123,1.66,,,10.7,80,0.016666666666666666,0.0,0.0
21/12/2019,01:50:00,123,1.66,,,10.7,80,0.016666666666666666,0.0,0.0
21/12/2019,02:00:00,153,1.34,,,10.4,83,0.03333333333333333,0.0,0.0
21/12/2019,02:10:00,153,1.34,,,10.4,83,0.03333333333333333,0.0,0.0
21/12/2019,02:20:00,153,1.34,,,10.4,83,0.03333333333333333,0.0,0.0
21/12/2019,02:30:00,153,1.34,,,10.4,83,0.03333333333333333,0.0,0.0
21/12/2019,02:40:00,153,1.34,,,10.4,83,0.03333333333333333,0.0,0.0
21/12/2019,02:50:00,153,1.34,,,10.4,83,0.03333333333333333,0.0,0.0
21/12/2019,03:00:00,180,1.1,,,10.5,87,0.0,0.0,0.0
21/12/2019,03:10:00,180,1.1,,,10.5,87,0.0,0.0,0.0
21/12/2019,03:20:00,180,1.1,,,10.5,87,0.0,0.0,0.0
21/12/2019,03:30:00,180,1.1,,,10.5,87,0.0,0.0,0.0
21/12/2019,03:40:00,180,1.1,,,10.5,87,0.0,0.0,0.0
21/12/2019,03:50:00,180,1.1,,,10.5,87,0.0,0.0,0.0
21/12/2019,04:00:00,180,1.4,,,9.4,84,0.0,0.0,0.0
21/12/2019,04:10:00,180,1.4,,,9.4,84,0.0,0.0,0.0
21/12/2019,04:20:00,180,1.4,,,9.4,84,0.0,0.0,0.0
21/12/2019,04:30:00,180,1.4,,,9.4,84,0.0,0.0,0.0
21/12/2019,04:40:00,180,1.4,,,9.4,84,0.0,0.0,0.0
21/12/2019,04:50:00,180,1.4,,,9.4,84,0.0,0.0,0.0
21/12/2019,05:00:00,126,1.72,,,7.6,90,0.0,0.0006,0.16666666666666666
21/12/2019,05:10:00,126,1.72,,,7.6,90,0.0,0.0006,0.16666666666666666
21/12/2019,05:20:00,126,1.72,,,7.6,90,0.0,0.0006,0.16666666666666666
21/12/2019,05:30:00,126,1.72,,,7.6,90,0.0,0.0006,0.16666666666666666
21/12/2019,05:40:00,126,1.72,,,7.6,90,0.0,0.0006,0.16666666666666666
21/12/2019,05:50:00,126,1.72,,,7.6,90,0.0,0.0006,0.16666666666666666
21/12/2019,06:00:00,135,1.41,,,10.1,87,0.0,0.049800000000000004,13.833333333333334
21/12/2019,06:10:00,135,1.41,,,10.1,87,0.0,0.049800000000000004,13.833333333333334
21/12/2019,06:20:00,135,1.41,,,10.1,87,0.0,0.049800000000000004,13.833333333333334
21/12/2019,06:30:00,135,1.41,,,10.1,87,0.0,0.049800000000000004,13.833333333333334
21/12/2019,06:40:00,135,1.41,,,10.1,87,0.0,0.049800000000000004,13.833333333333334
21/12/2019,06:50:00,135,1.41,,,10.1,87,0.0,0.049800000000000004,13.833333333333334
21/12/2019,07:00:00,153,1.34,,,12.1,76,0.0,0.1626,45.166666666666664
21/12/2019,07:10:00,153,1.34,,,12.1,76,0.0,0.1626,45.166666666666664
21/12/2019,07:20:00,153,1.34,,,12.1,76,0.0,0.1626,45.166666666666664
21/12/2019,07:30:00,153,1.34,,,12.1,76,0.0,0.1626,45.166666666666664
21/12/2019,07:40:00,153,1.34,,,12.1,76,0.0,0.1626,45.166666666666664
21/12/2019,07:50:00,153,1.34,,,12.1,76,0.0,0.1626,45.166666666666664
21/12/2019,08:00:00,162,3.26,,,13.4,66,0.0,0.2898,80.5
21/12/2019,08:10:00,162,3.26,,,13.4,66,0.0,0.2898,80.5
21/12/2019,08:20:00,162,3.26,,,13.4,66,0.0,0.2898,80.5
21/12/2019,08:30:00,162,3.26,,,13.4,66,0.0,0.2898,80.5
21/12/2019,08:40:00,162,3.26,,,13.4,66,0.0,0.2898,80.5
21/12/2019,08:50:00,162,3.26,,,13.4,66,0.0,0.2898,80.5
21/12/2019,09:00:00,159,4.49,,,14.9,57,0.0,0.3918,108.83333333333333
21/12/2019,09:10:00,159,4.49,,,14.9,57,0.0,0.3918,108.83333333333333
21/12/2019,09:20:00,159,4.49,,,14.9,57,0.0,0.3918,108.83333333333333
21/12/2019,09:30:00,159,4.49,,,14.9,57,0.0,0.3918,108.83333333333333
21/12/2019,09:40:00,159,4.49,,,14.9,57,0.0,0.3918,108.83333333333333
21/12/2019,09:50:00,159,4.49,,,14.9,57,0.0,0.3918,108.83333333333333
21/12/2019,10:00:00,160,4.59,,,15.6,52,0.0,0.45480000000000004,126.33333333333333
21/12/2019,10:10:00,160,4.59,,,15.6,52,0.0,0.45480000000000004,126.33333333333333
21/12/2019,10:20:00,160,4.59,,,15.6,52,0.0,0.45480000000000004,126.33333333333333
21/12/2019,10:30:00,160,4.59,,,15.6,52,0.0,0.45480000000000004,126.33333333333333
21/12/2019,10:40:00,160,4.59,,,15.6,52,0.0,0.45480000000000004,126.33333333333333
21/12/2019,10:50:00,160,4.59,,,15.6,52,0.0,0.45480000000000004,126.33333333333333
21/12/2019,11:00:00,152,4.96,,,16.5,48,0.0,0.5412,150.33333333333334
21/12/2019,11:10:00,152,4.96,,,16.5,48,0.0,0.5412,150.33333333333334
21/12/2019,11:20:00,152,4.96,,,16.5,48,0.0,0.5412,150.33333333333334
21/12/2019,11:30:00,152,4.96,,,16.5,48,0.0,0.5412,150.33333333333334
21/12/2019,11:40:00,152,4.96,,,16.5,48,0.0,0.5412,150.33333333333334
21/12/2019,11:50:00,152,4.96,,,16.5,48,0.0,0.5412,150.33333333333334
21/12/2019,12:00:00,144,5.3,,,16.9,48,0.0,0.5088,141.33333333333334
21/12/2019,12:10:00,144,5.3,,,16.9,48,0.0,0.5088,141.33333333333334
21/12/2019,12:20:00,144,5.3,,,16.9,48,0.0,0.5088,141.33333333333334
21/12/2019,12:30:00,144,5.3,,,16.9,48,0.0,0.5088,141.33333333333334
21/12/2019,12:40:00,144,5.3,,,16.9,48,0.0,0.5088,141.33333333333334
21/12/2019,12:50:00,144,5.3,,,16.9,48,0.0,0.5088,141.33333333333334
21/12/2019,13:00:00,136,5.45,,,16.7,49,0.0,0.45059999999999995,125.16666666666667
21/12/2019,13:10:00,136,5.45,,,16.7,49,0.0,0.45059999999999995,125.16666666666667
21/12/2019,13:20:00,136,5.45,,,16.7,49,0.0,0.45059999999999995,125.16666666666667
21/12/2019,13:30:00,136,5.45,,,16.7,49,0.0,0.45059999999999995,125.16666666666667
21/12/2019,13:40:00,136,5.45,,,16.7,49,0.0,0.45059999999999995,125.16666666666667
21/12/2019,13:50:00,136,5.45,,,16.7,49,0.0,0.45059999999999995,125.16666666666667
21/12/2019,14:00:00,139,5.17,,,16.5,50,0.0,0.4272,118.66666666666667
21/12/2019,14:10:00,139,5.17,,,16.5,50,0.0,0.4272,118.66666666666667
21/12/2019,14:20:00,139,5.17,,,16.5,50,0.0,0.4272,118.66666666666667
21/12/2019,14:30:00,139,5.17,,,16.5,50,0.0,0.4272,118.66666666666667
21/12/2019,14:40:00,139,5.17,,,16.5,50,0.0,0.4272,118.66666666666667
21/12/2019,14:50:00,139,5.17,,,16.5,50,0.0,0.4272,118.66666666666667
21/12/2019,15:00:00,141,5.04,,,16.9,51,0.0,0.44880000000000003,124.66666666666667
21/12/2019,15:10:00,141,5.04,,,16.9,51,0.0,0.44880000000000003,124.66666666666667
21/12/2019,15:20:00,141,5.04,,,16.9,51,0.0,0.44880000000000003,124.66666666666667
21/12/2019,15:30:00,141,5.04,,,16.9,51,0.0,0.44880000000000003,124.66666666666667
21/12/2019,15:40:00,141,5.04,,,16.9,51,0.0,0.44880000000000003,124.66666666666667
21/12/2019,15:50:00,141,5.04,,,16.9,51,0.0,0.44880000000000003,124.66666666666667
21/12/2019,16:00:00,134,5.16,,,16.1,54,0.0,0.32880000000000004,91.33333333333333
21/12/2019,16:10:00,134,5.16,,,16.1,54,0.0,0.32880000000000004,91.33333333333333
21/12/2019,16:20:00,134,5.16,,,16.1,54,0.0,0.32880000000000004,91.33333333333333
21/12/2019,16:30:00,134,5.16,,,16.1,54,0.0,0.32880000000000004,91.33333333333333
21/12/2019,16:40:00,134,5.16,,,16.1,54,0.0,0.32880000000000004,91.33333333333333
21/12/2019,16:50:00,134,5.16,,,16.1,54,0.0,0.32880000000000004,91.33333333333333
21/12/2019,17:00:00,126,4.94,,,15.9,56,0.0,0.2478,68.83333333333333
21/12/2019,17:10:00,126,4.94,,,15.9,56,0.0,0.2478,68.83333333333333
21/12/2019,17:20:00,126,4.94,,,15.9,56,0.0,0.2478,68.83333333333333
21/12/2019,17:30:00,126,4.94,,,15.9,56,0.0,0.2478,68.83333333333333
21/12/2019,17:40:00,126,4.94,,,15.9,56,0.0,0.2478,68.83333333333333
21/12/2019,17:50:00,126,4.94,,,15.9,56,0.0,0.2478,68.83333333333333
21/12/2019,18:00:00,122,4.0,,,15.6,59,0.0,0.18359999999999999,51.0
21/12/2019,18:10:00,122,4.0,,,15.6,59,0.0,0.18359999999999999,51.0
21/12/2019,18:20:00,122,4.0,,,15.6,59,0.0,0.18359999999999999,51.0
21/12/2019,18:30:00,122,4.0,,,15.6,59,0.0,0.18359999999999999,51.0
21/12/2019,18:40:00,122,4.0,,,15.6,59,0.0,0.18359999999999999,51.0
21/12/2019,18:50:00,122,4.0,,,15.6,59,0.0,0.18359999999999999,51.0
21/12/2019,19:00:00,110,3.2,,,14.4,65,0.0,0.081,22.5
21/12/2019,19:10:00,110,3.2,,,14.4,65,0.0,0.081,22.5
21/12/2019,19:20:00,110,3.2,,,14.4,65,0.0,0.081,22.5
