Date(NZST),Time(NZST),MnDir(degT),MnSpd(mps),StdDir(degT),StdSpd(mps),MnTemp(C),MnRH(%),Rain(mm),RadGlb(MJ/m2),Average W/m2
17/10/2024,07:20:00,114,2.95,,,6.9,83,0.0,0.0936,26.0
17/10/2024,07:30:00,114,2.95,,,6.9,83,0.0,0.0936,26.0
17/10/2024,07:40:00,114,2.95,,,6.9,83,0.0,0.0936,26.0
17/10/2024,07:50:00,114,2.95,,,6.9,83,0.0,0.0936,26.0
17/10/2024,08:00:00,111,2.9,,,9.9,75,0.0,0.219,60.833333333333336
17/10/2024,08:10:00,111,2.9,,,9.9,75,0.0,0.219,60.833333333333336
17/10/2024,08:20:00,111,2.9,,,9.9,75,0.0,0.219,60.833333333333336
17/10/2024,08:30:00,111,2.9,,,9.9,75,0.0,0.219,60.833333333333336
17/10/2024,08:40:00,111,2.9,,,9.9,75,0.0,0.219,60.833333333333336
17/10/2024,08:50:00,111,2.9,,,9.9,75,0.0,0.219,60.833333333333336
17/10/2024,09:00:00,105,4.2,,,11.5,68,0.0,0.3402,94.5
17/10/2024,09:10:00,105,4.2,,,11.5,68,0.0,0.3402,94.5
17/10/2024,09:20:00,105,4.2,,,11.5,68,0.0,0.3402,94.5
17/10/2024,09:30:00,105,4.2,,,11.5,68,0.0,0.3402,94.5
17/10/2024,09:40:00,105,4.2,,,11.5,68,0.0,0.3402,94.5
17/10/2024,09:50:00,105,4.2,,,11.5,68,0.0,0.3402,94.5
17/10/2024,10:00:00,106,4.11,,,12.8,65,0.0,0.44460000000000005,123.5
17/10/2024,10:10:00,106,4.11,,,12.8,65,0.0,0.44460000000000005,123.5
17/10/2024,10:20:00,106,4.11,,,12.8,65,0.0,0.44460000000000005,123.5
17/10/2024,10:30:00,106,4.11,,,12.8,65,0.0,0.44460000000000005,123.5
17/10/2024,10:40:00,106,4.11,,,12.8,65,0.0,0.44460000000000005,123.5
17/10/2024,10:50:00,106,4.11,,,12.8,65,0.0,0.44460000000000005,123.5
17/10/2024,11:00:00,106,3.64,,,14.1,60,0.0,0.5177999999999999,143.83333333333334
17/10/2024,11:10:00,106,3.64,,,14.1,60,0.0,0.5177999999999999,143.83333333333334
17/10/2024,11:20:00,106,3.64,,,14.1,60,0.0,0.5177999999999999,143.83333333333334
17/10/2024,11:30:00,106,3.64,,,14.1,60,0.0,0.5177999999999999,143.83333333333334
17/10/2024,11:40:00,106,3.64,,,14.1,60,0.0,0.5177999999999999,143.83333333333334
17/10/2024,11:50:00,106,3.64,,,14.1,60,0.0,0.5177999999999999,143.83333333333334
17/10/2024,12:00:00,103,2.57,,,15.2,56,0.0,0.5568000000000001,154.66666666666666
17/10/2024,12:10:00,103,2.57,,,15.2,56,0.0,0.5568000000000001,154.66666666666666
17/10/2024,12:20:00,103,2.57,,,15.2,56,0.0,0.5568000000000001,154.66666666666666
17/10/2024,12:30:00,103,2.57,,,15.2,56,0.0,0.5568000000000001,154.66666666666666
17/10/2024,12:40:00,103,2.57,,,15.2,56,0.0,0.5568000000000001,154.66666666666666
17/10/2024,12:50:00,103,2.57,,,15.2,56,0.0,0.5568000000000001,154.66666666666666
17/10/2024,13:00:00,99,1.92,,,15.9,53,0.0,0.5568000000000001,154.66666666666666
17/10/2024,13:10:00,99,1.92,,,15.9,53,0.0,0.5568000000000001,154.66666666666666
17/10/2024,13:20:00,99,1.92,,,15.9,53,0.0,0.5568000000000001,154.66666666666666
17/10/2024,13:30:00,99,1.92,,,15.9,53,0.0,0.5568000000000001,154.66666666666666
17/10/2024,13:40:00,99,1.92,,,15.9,53,0.0,0.5568000000000001,154.66666666666666
17/10/2024,13:50:00,99,1.92,,,15.9,53,0.0,0.5568000000000001,154.66666666666666
17/10/2024,14:00:00,158,0.27,,,16.3,50,0.0,0.522,145.0
17/10/2024,14:10:00,158,0.27,,,16.3,50,0.0,0.522,145.0
17/10/2024,14:20:00,158,0.27,,,16.3,50,0.0,0.522,145.0
17/10/2024,14:30:00,158,0.27,,,16.3,50,0.0,0.522,145.0
17/10/2024,14:40:00,158,0.27,,,16.3,50,0.0,0.522,145.0
17/10/2024,14:50:00,158,0.27,,,16.3,50,0.0,0.522,145.0
17/10/2024,15:00:00,220,0.78,,,16.3,48,0.0,0.4458,123.83333333333333
17/10/2024,15:10:00,220,0.78,,,16.3,48,0.0,0.4458,123.83333333333333
17/10/2024,15:20:00,220,0.78,,,16.3,48,0.0,0.4458,123.83333333333333
17/10/2024,15:30:00,220,0.78,,,16.3,48,0.0,0.4458,123.83333333333333
17/10/2024,15:40:00,220,0.78,,,16.3,48,0.0,0.4458,123.83333333333333
17/10/2024,15:50:00,220,0.78,,,16.3,48,0.0,0.4458,123.83333333333333
17/10/2024,16:00:00,180,0.95,,,16.0,47,0.0,0.3504,97.33333333333333
17/10/2024,16:10:00,180,0.95,,,16.0,47,0.0,0.3504,97.33333333333333
17/10/2024,16:20:00,180,0.95,,,16.0,47,0.0,0.3504,97.33333333333333
17/10/2024,16:30:00,180,0.95,,,16.0,47,0.0,0.3504,97.33333333333333
17/10/2024,16:40:00,180,0.95,,,16.0,47,0.0,0.3504,97.33333333333333
17/10/2024,16:50:00,180,0.95,,,16.0,47,0.0,0.3504,97.33333333333333
17/10/2024,17:00:00,215,1.04,,,15.6,50,0.0,0.22440000000000002,62.333333333333336
17/10/2024,17:10:00,215,1.04,,,15.6,50,0.0,0.22440000000000002,62.333333333333336
17/10/2024,17:20:00,215,1.04,,,15.6,50,0.0,0.22440000000000002,62.333333333333336
17/10/2024,17:30:00,215,1.04,,,15.6,50,0.0,0.22440000000000002,62.333333333333336
17/10/2024,17:40:00,215,1.04,,,15.6,50,0.0,0.22440000000000002,62.333333333333336
17/10/2024,17:50:00,215,1.04,,,15.6,50,0.0,0.22440000000000002,62.333333333333336
17/10/2024,18:00:00,257,1.84,,,13.8,75,0.0,0.102,28.333333333333332
17/10/2024,18:10:00,257,1.84,,,13.8,75,0.0,0.102,28.333333333333332
17/10/2024,18:20:00,257,1.84,,,13.8,75,0.0,0.102,28.333333333333332
17/10/2024,18:30:00,257,1.84,,,13.8,75,0.0,0.102,28.333333333333332
17/10/2024,18:40:00,257,1.84,,,13.8,75,0.0,0.102,28.333333333333332
17/10/2024,18:50:00,257,1.84,,,13.8,75,0.0,0.102,28.333333333333332
17/10/2024,19:00:00,251,1.96,,,13.2,58,0.0,0.0114,3.1666666666666665
17/10/2024,19:10:00,251,1.96,,,13.2,58,0.0,0.0114,3.1666666666666665
17/10/2024,19:20:00,251,1.96,,,13.2,58,0.0,0.0114,3.1666666666666665
17/10/2024,19:30:00,251,1.96,,,13.2,58,0.0,0.0114,3.1666666666666665
17/10/2024,19:40:00,251,1.96,,,13.2,58,0.0,0.0114,3.1666666666666665
17/10/2024,19:50:00,251,1.96,,,13.2,58,0.0,0.0114,3.1666666666666665
17/10/2024,20:00:00,246,1.37,,,12.9,59,0.0,0.0,0.0
17/10/2024,20:10:00,246,1.37,,,12.9,59,0.0,0.0,0.0
17/10/2024,20:20:00,246,1.37,,,12.9,59,0.0,0.0,0.0
17/10/2024,20:30:00,246,1.37,,,12.9,59,0.0,0.0,0.0
17/10/2024,20:40:00,246,1.37,,,12.9,59,0.0,0.0,0.0
17/10/2024,20:50:00,246,1.37,,,12.9,59,0.0,0.0,0.0
17/10/2024,21:00:00,249,0.97,,,11.9,65,0.0,0.0,0.0
17/10/2024,21:10:00,249,0.97,,,11.9,65,0.0,0.0,0.0
17/10/2024,21:20:00,249,0.97,,,11.9,65,0.0,0.0,0.0
17/10/2024,21:30:00,249,0.97,,,11.9,65,0.0,0.0,0.0
17/10/2024,21:40:00,249,0.97,,,11.9,65,0.0,0.0,0.0
17/10/2024,21:50:00,249,0.97,,,11.9,65,0.0,0.0,0.0
17/10/2024,22:00:00,96,0.45,,,10.7,69,0.0,0.0,0.0
17/10/2024,22:10:00,96,0.45,,,10.7,69,0.0,0.0,0.0
17/10/2024,22:20:00,96,0.45,,,10.7,69,0.0,0.0,0.0
17/10/2024,22:30:00,96,0.45,,,10.7,69,0.0,0.0,0.0
17/10/2024,22:40:00,96,0.45,,,10.7,69,0.0,0.0,0.0
17/10/2024,22:50:00,96,0.45,,,10.7,69,0.0,0.0,0.0
17/10/2024,23:00:00,88,1.8,,,6.7,87,0.0,0.0,0.0
17/10/2024,23:10:00,88,1.8,,,6.7,87,0.0,0.0,0.0
17/10/2024,23:20:00,88,1.8,,,6.7,87,0.0,0.0,0.0
17/10/2024,23:30:00,88,1.8,,,6.7,87,0.0,0.0,0.0
17/10/2024,23:40:00,88,1.8,,,6.7,87,0.0,0.0,0.0
17/10/2024,23:50:00,88,1.8,,,6.7,87,0.0,0.0,0.0
18/10/2024,00:00:00,88,1.75,,,6.1,90,0.0,0.0,0.0
18/10/2024,00:10:00,88,1.75,,,6.1,90,0.0,0.0,0.0
18/10/2024,00:20:00,88,1.75,,,6.1,90,0.0,0.0,0.0
18/10/2024,00:30:00,88,1.75,,,6.1,90,0.0,0.0,0.0
18/10/2024,00:40:00,88,1.75,,,6.1,90,0.0,0.0,0.0
18/10/2024,00:50:00,88,1.75,,,6.1,90,0.0,0.0,0.0
18/10/2024,01:00:00,90,1.85,,,5.5,91,0.0,0.0,0.0
18/10/2024,01:10:00,90,1.85,,,5.5,91,0.0,0.0,0.0
18/10/2024,01:20:00,90,1.85,,,5.5,91,0.0,0.0,0.0
18/10/2024,01:30:00,90,1.85,,,5.5,91,0.0,0.0,0.0
18/10/2024,01:40:00,90,1.85,,,5.5,91,0.0,0.0,0.0
18/10/2024,01:50:00,90,1.85,,,5.5,91,0.0,0.0,0.0
18/10/2024,02:00:00,88,1.7,,,5.9,88,0.0,0.0,0.0
18/10/2024,02:10:00,88,1.7,,,5.9,88,0.0,0.0,0.0
18/10/2024,02:20:00,88,1.7,,,5.9,88,0.0,0.0,0.0
18/10/2024,02:30:00,88,1.7,,,5.9,88,0.0,0.0,0.0
18/10/2024,02:40:00,88,1.7,,,5.9,88,0.0,0.0,0.0
18/10/2024,02:50:00,88,1.7,,,5.9,88,0.0,0.0,0.0
18/10/2024,03:00:00,83,1.76,,,6.1,87,0.0,0.0,0.0
18/10/2024,03:10:00,83,1.76,,,6.1,87,0.0,0.0,0.0
18/10/2024,03:20:00,83,1.76,,,6.1,87,0.0,0.0,0.0
18/10/2024,03:30:00,83,1.76,,,6.1,87,0.0,0.0,0.0
18/10/2024,03:40:00,83,1.76,,,6.1,87,0.0,0.0,0.0
18/10/2024,03:50:00,83,1.76,,,6.1,87,0.0,0.0,0.0
18/10/2024,04:00:00,67,1.79,,,6.3,85,0.0,0.0,0.0
18/10/2024,04:10:00,67,1.79,,,6.3,85,0.0,0.0,0.0
18/10/2024,04:20:00,67,1.79,,,6.3,85,0.0,0.0,0.0
18/10/2024,04:30:00,67,1.79,,,6.3,85,0.0,0.0,0.0
18/10/2024,04:40:00,67,1.79,,,6.3,85,0.0,0.0,0.0
18/10/2024,04:50:00,67,1.79,,,6.3,85,0.0,0.0,0.0
18/10/2024,05:00:00,55,1.94,,,6.5,86,0.0,0.0,0.0
18/10/2024,05:10:00,55,1.94,,,6.5,86,0.0,0.0,0.0
18/10/2024,05:20:00,55,1.94,,,6.5,86,0.0,0.0,0.0
18/10/2024,05:30:00,55,1.94,,,6.5,86,0.0,0.0,0.0
18/10/2024,05:40:00,55,1.94,,,6.5,86,0.0,0.0,0.0
18/10/2024,05:50:00,55,1.94,,,6.5,86,0.0,0.0,0.0
18/10/2024,06:00:00,55,1.47,,,8.1,88,0.0,0.005399999999999999,1.5
18/10/2024,06:10:00,55,1.47,,,8.1,88,0.0,0.005399999999999999,1.5
18/10/2024,06:20:00,55,1.47,,,8.1,88,0.0,0.005399999999999999,1.5
18/10/2024,06:30:00,55,1.47,,,8.1,88,0.0,0.005399999999999999,1.5
18/10/2024,06:40:00,55,1.47,,,8.1,88,0.0,0.005399999999999999,1.5
18/10/2024,06:50:00,55,1.47,,,8.1,88,0.0,0.005399999999999999,1.5
18/10/2024,07:00:00,68,1.35,,,10.3,83,0.0,0.047999999999999994,13.333333333333334
18/10/2024,07:10:00,68,1.35,,,10.3,83,0.0,0.047999999999999994,13.333333333333334
18/10/2024,07:20:00,68,1.35,,,10.3,83,0.0,0.047999999999999994,13.333333333333334
18/10/2024,07:30:00,68,1.35,,,10.3,83,0.0,0.047999999999999994,13.333333333333334
18/10/2024,07:40:00,68,1.35,,,10.3,83,0.0,0.047999999999999994,13.333333333333334
18/10/2024,07:50:00,68,1.35,,,10.3,83,0.0,0.047999999999999994,13.333333333333334
18/10/2024,08:00:00,90,0.6,,,11.7,82,0.0,0.08339999999999999,23.166666666666668
18/10/2024,08:10:00,90,0.6,,,11.7,82,0.0,0.08339999999999999,23.166666666666668
18/10/2024,08:20:00,90,0.6,,,11.7,82,0.0,0.08339999999999999,23.166666666666668
18/10/2024,08:30:00,90,0.6,,,11.7,82,0.0,0.08339999999999999,23.166666666666668
18/10/2024,08:40:00,90,0.6,,,11.7,82,0.0,0.08339999999999999,23.166666666666668
18/10/2024,08:50:00,90,0.6,,,11.7,82,0.0,0.08339999999999999,23.166666666666668
18/10/2024,09:00:00,320,0.39,,,13.1,80,0.0,0.129,35.833333333333336
18/10/2024,09:10:00,320,0.39,,,13.1,80,0.0,0.129,35.833333333333336
18/10/2024,09:20:00,320,0.39,,,13.1,80,0.0,0.129,35.833333333333336
18/10/2024,09:30:00,320,0.39,,,13.1,80,0.0,0.129,35.833333333333336
18/10/2024,09:40:00,320,0.39,,,13.1,80,0.0,0.129,35.833333333333336
18/10/2024,09:50:00,320,0.39,,,13.1,80,0.0,0.129,35.833333333333336
18/10/2024,10:00:00,288,1.15,,,14.1,79,0.0,0.162,45.0
18/10/2024,10:10:00,288,1.15,,,14.1,79,0.0,0.162,45.0
18/10/2024,10:20:00,288,1.15,,,14.1,79,0.0,0.162,45.0
18/10/2024,10:30:00,288,1.15,,,14.1,79,0.0,0.162,45.0
18/10/2024,10:40:00,288,1.15,,,14.1,79,0.0,0.162,45.0
18/10/2024,10:50:00,288,1.15,,,14.1,79,0.0,0.162,45.0
18/10/2024,11:00:00,278,3.28,,,15.7,72,0.0,0.2808,78.0
18/10/2024,11:10:00,278,3.28,,,15.7,72,0.0,0.2808,78.0
18/10/2024,11:20:00,278,3.28,,,15.7,72,0.0,0.2808,78.0
18/10/2024,11:30:00,278,3.28,,,15.7,72,0.0,0.2808,78.0
18/10/2024,11:40:00,278,3.28,,,15.7,72,0.0,0.2808,78.0
18/10/2024,11:50:00,278,3.28,,,15.7,72,0.0,0.2808,78.0
18/10/2024,12:00:00,269,3.3,,,16.4,69,0.03333333333333333,0.34980000000000006,97.16666666666667
18/10/2024,12:10:00,269,3.3,,,16.4,69,0.03333333333333333,0.34980000000000006,97.16666666666667
18/10/2024,12:20:00,269,3.3,,,16.4,69,0.03333333333333333,0.34980000000000006,97.16666666666667
18/10/2024,12:30:00,269,3.3,,,16.4,69,0.03333333333333333,0.34980000000000006,97.16666666666667
18/10/2024,12:40:00,269,3.3,,,16.4,69,0.03333333333333333,0.34980000000000006,97.16666666666667
18/10/2024,12:50:00,269,3.3,,,16.4,69,0.03333333333333333,0.34980000000000006,97.16666666666667
18/10/2024,13:00:00,255,2.85,,,16.6,68,0.016666666666666666,0.3054,84.83333333333333
18/10/2024,13:10:00,255,2.85,,,16.6,68,0.016666666666666666,0.3054,84.83333333333333
18/10/2024,13:20:00,255,2.85,,,16.6,68,0.016666666666666666,0.3054,84.83333333333333
18/10/2024,13:30:00,255,2.85,,,16.6,68,0.016666666666666666,0.3054,84.83333333333333
18/10/2024,13:40:00,255,2.85,,,16.6,68,0.016666666666666666,0.3054,84.83333333333333
18/10/2024,13:50:00,255,2.85,,,16.6,68,0.016666666666666666,0.3054,84.83333333333333
18/10/2024,14:00:00,252,3.1,,,16.7,69,0.016666666666666666,0.33899999999999997,94.16666666666667
18/10/2024,14:10:00,252,3.1,,,16.7,69,0.016666666666666666,0.33899999999999997,94.16666666666667
18/10/2024,14:20:00,252,3.1,,,16.7,69,0.016666666666666666,0.33899999999999997,94.16666666666667
18/10/2024,14:30:00,252,3.1,,,16.7,69,0.016666666666666666,0.33899999999999997,94.16666666666667
18/10/2024,14:40:00,252,3.1,,,16.7,69,0.016666666666666666,0.33899999999999997,94.16666666666667
18/10/2024,14:50:00,252,3.1,,,16.7,69,0.016666666666666666,0.33899999999999997,94.16666666666667
18/10/2024,15:00:00,249,2.94,,,16.7,70,0.016666666666666666,0.32939999999999997,91.5
18/10/2024,15:10:00,249,2.94,,,16.7,70,0.016666666666666666,0.32939999999999997,91.5
18/10/2024,15:20:00,249,2.94,,,16.7,70,0.016666666666666666,0.32939999999999997,91.5
18/10/2024,15:30:00,249,2.94,,,16.7,70,0.016666666666666666,0.32939999999999997,91.5
18/10/2024,15:40:00,249,2.94,,,16.7,70,0.016666666666666666,0.32939999999999997,91.5
18/10/2024,15:50:00,249,2.94,,,16.7,70,0.016666666666666666,0.32939999999999997,91.5
18/10/2024,16:00:00,233,3.14,,,16.4,71,0.0,0.2616,72.66666666666667
18/10/2024,16:10:00,233,3.14,,,16.4,71,0.0,0.2616,72.66666666666667
18/10/2024,16:20:00,233,3.14,,,16.4,71,0.0,0.2616,72.66666666666667
18/10/2024,16:30:00,233,3.14,,,16.4,71,0.0,0.2616,72.66666666666667
18/10/2024,16:40:00,233,3.14,,,16.4,71,0.0,0.2616,72.66666666666667
18/10/2024,16:50:00,233,3.14,,,16.4,71,0.0,0.2616,72.66666666666667
18/10/2024,17:00:00,219,3.45,,,15.7,73,0.0,0.1938,53.833333333333336
18/10/2024,17:10:00,219,3.45,,,15.7,73,0.0,0.1938,53.833333333333336
18/10/2024,17:20:00,219,3.45,,,15.7,73,0.0,0.1938,53.833333333333336
18/10/2024,17:30:00,219,3.45,,,15.7,73,0.0,0.1938,53.833333333333336
18/10/2024,17:40:00,219,3.45,,,15.7,73,0.0,0.1938,53.833333333333336
18/10/2024,17:50:00,219,3.45,,,15.7,73,0.0,0.1938,53.833333333333336
18/10/2024,18:00:00,227,1.63,,,14.3,82,0.0,0.0894,24.833333333333332
18/10/2024,18:10:00,227,1.63,,,14.3,82,0.0,0.0894,24.833333333333332
18/10/2024,18:20:00,227,1.63,,,14.3,82,0.0,0.0894,24.833333333333332
18/10/2024,18:30:00,227,1.63,,,14.3,82,0.0,0.0894,24.833333333333332
18/10/2024,18:40:00,227,1.63,,,14.3,82,0.0,0.0894,24.833333333333332
18/10/2024,18:50:00,227,1.63,,,14.3,82,0.0,0.0894,24.833333333333332
18/10/2024,19:00:00,223,2.05,,,11.9,90,0.0,0.010199999999999999,2.8333333333333335
18/10/2024,19:10:00,223,2.05,,,11.9,90,0.0,0.010199999999999999,2.8333333333333335
18/10/2024,19:20:00,223,2.05,,,11.9,90,0.0,0.010199999999999999,2.8333333333333335
18/10/2024,19:30:00,223,2.05,,,11.9,90,0.0,0.010199999999999999,2.8333333333333335
18/10/2024,19:40:00,223,2.05,,,11.9,90,0.0,0.010199999999999999,2.8333333333333335
18/10/2024,19:50:00,223,2.05,,,11.9,90,0.0,0.010199999999999999,2.8333333333333335
18/10/2024,20:00:00,217,2.5,,,11.0,91,0.0,0.0,0.0
18/10/2024,20:10:00,217,2.5,,,11.0,91,0.0,0.0,0.0
18/10/2024,20:20:00,217,2.5,,,11.0,91,0.0,0.0,0.0
18/10/2024,20:30:00,217,2.5,,,11.0,91,0.0,0.0,0.0
18/10/2024,20:40:00,217,2.5,,,11.0,91,0.0,0.0,0.0
18/10/2024,20:50:00,217,2.5,,,11.0,91,0.0,0.0,0.0
18/10/2024,21:00:00,234,2.29,,,10.6,91,0.0,0.0,0.0
18/10/2024,21:10:00,234,2.29,,,10.6,91,0.0,0.0,0.0
18/10/2024,21:20:00,234,2.29,,,10.6,91,0.0,0.0,0.0
18/10/2024,21:30:00,234,2.29,,,10.6,91,0.0,0.0,0.0
18/10/2024,21:40:00,234,2.29,,,10.6,91,0.0,0.0,0.0
18/10/2024,21:50:00,234,2.29,,,10.6,91,0.0,0.0,0.0
18/10/2024,22:00:00,253,1.57,,,11.7,87,0.0,0.0,0.0
18/10/2024,22:10:00,253,1.57,,,11.7,87,0.0,0.0,0.0
18/10/2024,22:20:00,253,1.57,,,11.7,87,0.0,0.0,0.0
18/10/2024,22:30:00,253,1.57,,,11.7,87,0.0,0.0,0.0
18/10/2024,22:40:00,253,1.57,,,11.7,87,0.0,0.0,0.0
18/10/2024,22:50:00,253,1.57,,,11.7,87,0.0,0.0,0.0
18/10/2024,23:00:00,45,0.14,,,12.0,85,0.0,0.0,0.0
18/10/2024,23:10:00,45,0.14,,,12.0,85,0.0,0.0,0.0
18/10/2024,23:20:00,45,0.14,,,12.0,85,0.0,0.0,0.0
18/10/2024,23:30:00,45,0.14,,,12.0,85,0.0,0.0,0.0
18/10/2024,23:40:00,45,0.14,,,12.0,85,0.0,0.0,0.0
18/10/2024,23:50:00,45,0.14,,,12.0,85,0.0,0.0,0.0
19/10/2024,00:00:00,32,1.12,,,10.3,94,0.0,0.0,0.0
19/10/2024,00:10:00,32,1.12,,,10.3,94,0.0,0.0,0.0
19/10/2024,00:20:00,32,1.12,,,10.3,94,0.0,0.0,0.0
19/10/2024,00:30:00,32,1.12,,,10.3,94,0.0,0.0,0.0
19/10/2024,00:40:00,32,1.12,,,10.3,94,0.0,0.0,0.0
19/10/2024,00:50:00,32,1.12,,,10.3,94,0.0,0.0,0.0
19/10/2024,01:00:00,357,1.65,,,10.6,94,0.0,0.0,0.0
19/10/2024,01:10:00,357,1.65,,,10.6,94,0.0,0.0,0.0
19/10/2024,01:20:00,357,1.65,,,10.6,94,0.0,0.0,0.0
19/10/2024,01:30:00,357,1.65,,,10.6,94,0.0,0.0,0.0
19/10/2024,01:40:00,357,1.65,,,10.6,94,0.0,0.0,0.0
19/10/2024,01:50:00,357,1.65,,,10.6,94,0.0,0.0,0.0
19/10/2024,02:00:00,22,1.08,,,11.2,90,0.0,0.0,0.0
19/10/2024,02:10:00,22,1.08,,,11.2,90,0.0,0.0,0.0
19/10/2024,02:20:00,22,1.08,,,11.2,90,0.0,0.0,0.0
19/10/2024,02:30:00,22,1.08,,,11.2,90,0.0,0.0,0.0
19/10/2024,02:40:00,22,1.08,,,11.2,90,0.0,0.0,0.0
19/10/2024,02:50:00,22,1.08,,,11.2,90,0.0,0.0,0.0
19/10/2024,03:00:00,47,1.24,,,10.5,94,0.0,0.0,0.0
19/10/2024,03:10:00,47,1.24,,,10.5,94,0.0,0.0,0.0
19/10/2024,03:20:00,47,1.24,,,10.5,94,0.0,0.0,0.0
19/10/2024,03:30:00,47,1.24,,,10.5,94,0.0,0.0,0.0
19/10/2024,03:40:00,47,1.24,,,10.5,94,0.0,0.0,0.0
19/10/2024,03:50:00,47,1.24,,,10.5,94,0.0,0.0,0.0
19/10/2024,04:00:00,48,1.2,,,10.7,94,0.0,0.0,0.0
19/10/2024,04:10:00,48,1.2,,,10.7,94,0.0,0.0,0.0
19/10/2024,04:20:00,48,1.2,,,10.7,94,0.0,0.0,0.0
19/10/2024,04:30:00,48,1.2,,,10.7,94,0.0,0.0,0.0
19/10/2024,04:40:00,48,1.2,,,10.7,94,0.0,0.0,0.0
19/10/2024,04:50:00,48,1.2,,,10.7,94,0.0,0.0,0.0
19/10/2024,05:00:00,72,0.95,,,10.7,94,0.0,0.0,0.0
19/10/2024,05:10:00,72,0.95,,,10.7,94,0.0,0.0,0.0
19/10/2024,05:20:00,72,0.95,,,10.7,94,0.0,0.0,0.0
19/10/2024,05:30:00,72,0.95,,,10.7,94,0.0,0.0,0.0
19/10/2024,05:40:00,72,0.95,,,10.7,94,0.0,0.0,0.0
19/10/2024,05:50:00,72,0.95,,,10.7,94,0.0,0.0,0.0
19/10/2024,06:00:00,79,0.51,,,11.1,92,0.0,0.0029999999999999996,0.8333333333333334
19/10/2024,06:10:00,79,0.51,,,11.1,92,0.0,0.0029999999999999996,0.8333333333333334
19/10/2024,06:20:00,79,0.51,,,11.1,92,0.0,0.0029999999999999996,0.8333333333333334
19/10/2024,06:30:00,79,0.51,,,11.1,92,0.0,0.0029999999999999996,0.8333333333333334
19/10/2024,06:40:00,79,0.51,,,11.1,92,0.0,0.0029999999999999996,0.8333333333333334
19/10/2024,06:50:00,79,0.51,,,11.1,92,0.0,0.0029999999999999996,0.8333333333333334
19/10/2024,07:00:00,86,0.7,,,12.1,89,0.0,0.026400000000000003,7.333333333333333
19/10/2024,07:10:00,86,0.7,,,12.1,89,0.0,0.026400000000000003,7.333333333333333
19/10/2024,07:20:00,86,0.7,,,12.1,89,0.0,0.026400000000000003,7.333333333333333
19/10/2024,07:30:00,86,0.7,,,12.1,89,0.0,0.026400000000000003,7.333333333333333
19/10/2024,07:40:00,86,0.7,,,12.1,89,0.0,0.026400000000000003,7.333333333333333
19/10/2024,07:50:00,86,0.7,,,12.1,89,0.0,0.026400000000000003,7.333333333333333
19/10/2024,08:00:00,56,0.54,,,13.0,85,0.0,0.0672,18.666666666666668
19/10/2024,08:10:00,56,0.54,,,13.0,85,0.0,0.0672,18.666666666666668
19/10/2024,08:20:00,56,0.54,,,13.0,85,0.0,0.0672,18.666666666666668
19/10/2024,08:30:00,56,0.54,,,13.0,85,0.0,0.0672,18.666666666666668
19/10/2024,08:40:00,56,0.54,,,13.0,85,0.0,0.0672,18.666666666666668
19/10/2024,08:50:00,56,0.54,,,13.0,85,0.0,0.0672,18.666666666666668
19/10/2024,09:00:00,346,0.21,,,14.2,79,0.0,0.17400000000000002,48.333333333333336
19/10/2024,09:10:00,346,0.21,,,14.2,79,0.0,0.17400000000000002,48.333333333333336
19/10/2024,09:20:00,346,0.21,,,14.2,79,0.0,0.17400000000000002,48.333333333333336
19/10/2024,09:30:00,346,0.21,,,14.2,79,0.0,0.17400000000000002,48.333333333333336
19/10/2024,09:40:00,346,0.21,,,14.2,79,0.0,0.17400000000000002,48.333333333333336
19/10/2024,09:50:00,346,0.21,,,14.2,79,0.0,0.17400000000000002,48.333333333333336
19/10/2024,10:00:00,263,0.4,,,15.2,76,0.0,0.285,79.16666666666667
19/10/2024,10:10:00,263,0.4,,,15.2,76,0.0,0.285,79.16666666666667
19/10/2024,10:20:00,263,0.4,,,15.2,76,0.0,0.285,79.16666666666667
19/10/2024,10:30:00,263,0.4,,,15.2,76,0.0,0.285,79.16666666666667
19/10/2024,10:40:00,263,0.4,,,15.2,76,0.0,0.285,79.16666666666667
19/10/2024,10:50:00,263,0.4,,,15.2,76,0.0,0.285,79.16666666666667
19/10/2024,11:00:00,330,0.4,,,16.2,72,0.0,0.3522,97.83333333333333
19/10/2024,11:10:00,330,0.4,,,16.2,72,0.0,0.3522,97.83333333333333
19/10/2024,11:20:00,330,0.4,,,16.2,72,0.0,0.3522,97.83333333333333
19/10/2024,11:30:00,330,0.4,,,16.2,72,0.0,0.3522,97.83333333333333
19/10/2024,11:40:00,330,0.4,,,16.2,72,0.0,0.3522,97.83333333333333
19/10/2024,11:50:00,330,0.4,,,16.2,72,0.0,0.3522,97.83333333333333
19/10/2024,12:00:00,337,0.65,,,17.1,69,0.0,0.4128,114.66666666666667
19/10/2024,12:10:00,337,0.65,,,17.1,69,0.0,0.4128,114.66666666666667
19/10/2024,12:20:00,337,0.65,,,17.1,69,0.0,0.4128,114.66666666666667
19/10/2024,12:30:00,337,0.65,,,17.1,69,0.0,0.4128,114.66666666666667
19/10/2024,12:40:00,337,0.65,,,17.1,69,0.0,0.4128,114.66666666666667
19/10/2024,12:50:00,337,0.65,,,17.1,69,0.0,0.4128,114.66666666666667
19/10/2024,13:00:00,277,0.81,,,17.4,66,0.0,0.33780000000000004,93.83333333333333
